  12:04:01,1,2,3,4,5
CFCL,48,45,80,,
MBJC,49,35,10,,
AKJCL,13,35,100,,
HDL,43,40,10,,
AKPL,40,42,59,,
AKPL,40,57,41,,
BARUN,1,32,100,,
MBJC,49,49,10,,
SRBL,49,32,500,,
NIFRA,6,57,150,,
NIFRA,38,57,50,,
BPCL,26,42,200,,
MBJC,49,54,10,,
MBJC,49,46,10,,
MBJC,49,4,10,,
JLI,56,55,10,,
JLI,56,44,10,,
JLI,56,58,10,,
JLI,56,53,10,,
JLI,56,13,10,,
RLFL,43,34,50,,
SHIVM,16,49,170,,
SHIVM,16,58,10,,
SHIVM,16,38,40,,
SHIVM,16,56,30,,
SHIVM,16,42,50,,
CFCL,7,45,500,,
HIDCL,40,51,150,,
HIDCL,40,34,1000,,
HIDCL,40,58,344,,
NLIC,33,45,28,,
NLIC,34,45,116,,
MBJC,49,21,10,,
MBJC,49,38,10,,
MBJC,49,58,10,,
MBJC,49,58,10,,
GBBL,58,58,100,,
SHIVM,46,3,90,,
CCBL,3,58,50,,
IGI,1,6,30,,
IGI,1,21,20,,
MBJC,49,49,10,,
MBJC,49,34,10,,
MBJC,49,57,10,,
RLFL,43,34,50,,
MBJC,49,10,10,,
NLBBL,14,38,100,,
NLBBL,14,14,100,,
NLBBL,14,45,100,,
NLBBL,14,42,100,,
MBJC,49,38,10,,
MBL,21,45,100,,
MBL,45,45,50,,
PICL,39,45,350,,
HDL,45,45,4,,
SANIMA,52,26,315,,
SANIMA,52,43,300,,
AKPL,13,51,192,,
RHPL,49,5,100,,
RHPL,49,52,100,,
RHPL,49,42,70,,
MBJC,49,49,10,,
LICN,35,57,200,,
UPCL,43,35,100,,
CFCL,20,45,20,,
BFC,38,57,300,,
CBL,26,57,10,,
SADBL,36,45,100,,
NABIL,35,32,70,,
NABIL,17,32,30,,
MBJC,49,21,10,,
PIC,36,21,300,,
SAHAS,58,8,10,,
PIC,58,21,482,,
NLBBL,14,14,100,,
HGI,4,41,500,,
KSBBL,46,44,159,,
KSBBL,21,44,13,,
KSBBL,6,44,10,,
KSBBL,16,44,31,,
MBJC,49,17,10,,
MBJC,49,39,10,,
CIT,57,7,30,,
NIL,21,25,25,,
MBJC,49,21,10,,
MBJC,49,38,10,,
MBJC,49,58,10,,
MBJC,49,58,10,,
GUFL,34,58,42,,
MBJC,49,59,10,,
CHDC,45,14,40,,
CHDC,45,58,10,,
EBL,45,45,100,,
MBJC,49,1,10,,
MLBL,50,17,334,,
MLBL,50,45,50,,
MLBL,50,44,16,,
MLBL,50,42,100,,
RADHI,49,49,22,,
MBJC,49,49,10,,
MBJC,49,28,10,,
MBJC,49,57,10,,
MFIL,42,36,278,,
EBL,17,35,384,,
EBL,17,29,200,,
EBL,17,21,44,,
EBL,17,56,122,,
EBL,17,58,150,,
EBL,17,38,100,,
GFCL,47,32,100,,
DHPL,40,58,150,,
NICL,40,45,100,,
NIL,35,25,168,,
NIL,35,13,21,,
MBJC,49,35,10,,
NIL,35,57,11,,
MBJC,49,40,10,,
AHPC,35,4,330,,
AHPC,35,57,360,,
MBJC,49,40,10,,
CIT,43,35,25,,
SHIVM,46,11,100,,
UMHL,10,28,800,,
DHPL,6,56,400,,
DHPL,50,56,100,,
MBJC,49,37,10,,
FMDBL,50,37,25,,
SICL,7,51,30,,
MBJC,49,6,10,,
MBJC,49,58,10,,
MBJC,49,58,10,,
MBJC,49,58,10,,
MBJC,42,1,10,,
JFL,45,45,100,,
ULI,49,49,10,,
SHEL,50,7,10,,
NEF,34,58,2000,,
NEF,34,19,483,,
MBJC,48,57,10,,
BBC,34,57,10,,
JLI,29,58,10,,
MBJC,48,42,10,,
SJCL,48,4,40,,
MNBBL,36,47,92,,
MFIL,39,36,100,,
RLFL,39,34,500,,
JBBL,39,34,55,,
MBJC,48,22,10,,
NRIC,10,19,25,,
NRIC,10,58,61,,
LBBL,22,38,100,,
UPPER,51,34,10,,
LGIL,58,1,20,,
API,45,54,45,,
API,45,43,130,,
API,45,46,500,,
API,45,53,50,,
API,45,1,18,,
SANIMA,45,43,500,,
SHPC,49,34,500,,
SHPC,49,29,500,,
SHINE,57,46,400,,
SHINE,57,46,100,,
UPPER,36,58,299,,
RLI,41,17,10,,
UNHPL,41,10,49,,
CGH,14,44,50,,
RLFL,58,34,50,,
SIC,58,28,94,,
JBBL,58,34,100,,
SIC,58,21,60,,
MBJC,48,58,10,,
NIFRA,58,21,16,,
CORBL,45,36,230,,
BOKL,58,45,88,,
CORBL,45,58,50,,
BOKL,29,45,140,,
JBBL,13,34,125,,
MBJC,48,32,10,,
JFL,21,34,10,,
MBJC,52,34,10,,
RLFL,34,34,100,,
MBJC,52,57,10,,
SHIVM,57,44,20,,
NHPC,33,34,80,,
NHPC,33,34,20,,
PROFL,3,55,389,,
PROFL,58,55,100,,
PROFL,8,55,11,,
BARUN,1,5,100,,
MBJC,52,54,10,,
MBJC,52,17,10,,
API,7,1,182,,
API,7,58,205,,
API,7,44,500,,
API,7,35,20,,
API,7,49,17,,
API,7,58,47,,
API,7,46,483,,
API,7,38,246,,
MBJC,52,10,10,,
MBJC,52,16,10,,
MBJC,52,38,10,,
MBJC,52,58,10,,
NIL,45,57,39,,
LBBL,22,34,1000,,
HIDCL,42,22,20,,
MBJC,52,22,10,,
MBJC,52,49,10,,
LBBL,34,58,10,,
LBBL,34,36,50,,
MBJC,29,52,10,,
SINDU,53,55,60,,
SINDU,53,52,170,,
GUFL,34,28,200,,
GUFL,14,28,300,,
AKPL,16,42,25,,
MBJC,29,22,10,,
ULI,45,22,10,,
MBJC,29,41,10,,
SPDL,11,59,100,,
UPPER,36,21,10,,
SHINE,19,52,15,,
API,13,38,50,,
SBL,58,56,100,,
SBL,58,48,820,,
KSBBL,16,26,469,,
NLIC,16,44,200,,
GBIME,45,21,330,,
GBIME,39,21,70,,
GBIME,42,21,100,,
HPPL,6,56,450,,
MBJC,29,49,10,,
NLIC,49,44,50,,
RLFL,34,34,50,,
CFCL,39,34,50,,
ICFC,34,34,35,,
ICFC,34,1,40,,
ICFC,34,48,50,,
JBBL,42,34,200,,
UPPER,25,58,300,,
NICA,46,33,500,,
SLI,34,26,10,,
MHNL,33,4,200,,
AHPC,55,57,100,,
KBL,26,7,500,,
KBL,45,7,30,,
KBL,42,7,1436,,
MBJC,29,10,10,,
MBJC,29,56,10,,
BOKL,21,49,10,,
MEGA,14,16,500,,
MBJC,29,38,10,,
BPCL,38,42,100,,
MBJC,29,35,10,,
MBJC,29,35,10,,
SLI,34,58,10,,
SSHL,45,46,10,,
LEC,16,35,60,,
MBJC,29,34,10,,
AHPC,8,57,440,,
AHPC,8,58,60,,
HIDCL,42,11,170,,
MBJC,29,53,397,,
MBJC,45,53,100,,
MBJC,16,53,60,,
MBJC,22,53,43,,
MBJC,22,53,20,,
MBJC,52,53,10,,
MBJC,19,53,10,,
MBJC,34,53,100,,
MBJC,53,53,20,,
MBJC,42,53,100,,
MBJC,42,53,500,,
MBJC,52,53,10,,
MBJC,56,53,500,,
MBJC,51,53,200,,
MBJC,3,53,1000,,
MBJC,42,53,10,,
MBJC,38,53,10,,
MBJC,58,53,100,,
MBJC,26,53,310,,
JBBL,22,34,20,,
JBBL,22,37,50,,
JBBL,22,14,50,,
CIT,43,45,20,,
CIT,43,26,10,,
CIT,43,3,40,,
HIDCL,59,11,80,,
MBJC,26,7,10,,
SHIVM,17,44,50,,
NRIC,45,17,20,,
SHIVM,17,51,200,,
NICA,50,38,60,,
ILBS,5,45,30,,
GBBL,13,58,39,,
GBBL,13,58,30,,
GBBL,13,21,200,,
GBBL,13,42,30,,
GBBL,13,25,120,,
GBBL,13,35,40,,
GBBL,13,41,500,,
GBBL,13,28,485,,
GBBL,13,26,20,,
MBJC,26,34,10,,
PRIN,34,47,100,,
CIT,20,3,20,,
PMHPL,50,28,90,,
PMHPL,50,34,10,,
PMHPL,50,43,300,,
PMHPL,50,52,100,,
RLFL,50,34,100,,
NIFRA,6,42,40,,
SLBBL,48,45,38,,
MBJC,26,57,10,,
NIL,34,57,50,,
MBJC,26,35,10,,
NIFRA,4,58,45,,
NIFRA,4,57,55,,
SLICL,32,17,51,,
SLICL,32,58,50,,
SLICL,32,34,120,,
SLICL,32,59,100,,
SLICL,32,16,100,,
SLICL,32,29,60,,
NHDL,55,41,95,,
AHPC,41,58,390,,
AHPC,41,16,110,,
NHPC,41,44,30,,
CORBL,14,58,50,,
CORBL,14,58,50,,
NICA,50,38,150,,
NRN,49,38,110,,
CFCL,3,45,400,,
CFCL,3,49,100,,
MBJC,26,58,10,,
MBJC,26,58,10,,
MBJC,26,59,10,,
JFL,5,45,100,,
MBJC,26,16,10,,
CCBL,7,20,200,,
MBJC,26,34,10,,
NICLBSL,59,6,10,,
MFIL,6,36,50,,
CFCL,7,42,100,,
MBJC,26,46,10,,
MNBBL,26,58,500,,
AIL,48,58,40,,
AIL,48,33,10,,
EIC,13,51,72,,
SGI,45,44,50,,
NHPC,29,44,20,,
NHPC,43,44,150,,
RLI,41,22,10,,
MBJC,26,17,10,,
MBJC,26,21,10,,
MBJC,26,10,10,,
NRIC,45,47,50,,
MBJC,26,59,10,,
MBJC,26,45,10,,
KBL,45,25,49,,
NIFRA,45,57,50,,
KBL,45,47,51,,
NLIC,58,44,200,,
RHPL,58,39,40,,
TPC,34,34,10,,
UPCL,42,10,100,,
UPCL,42,18,200,,
MBJC,26,57,10,,
MBJC,26,6,10,,
CBL,26,26,10,,
MBJC,26,48,10,,
EDBL,52,51,100,,
MBJC,26,29,10,,
SHL,51,57,150,,
SHL,51,17,200,,
PICL,39,8,100,,
PICL,39,1,1000,,
SBI,44,14,814,,
PICL,39,6,15,,
RLFL,44,34,100,,
MBJC,49,41,10,,
MBJC,49,17,10,,
SJCL,48,38,30,,
SJCL,45,38,10,,
CIT,54,22,10,,
CIT,54,52,10,,
NGPL,44,19,170,,
NGPL,49,19,130,,
NGPL,35,19,200,,
NGPL,41,19,400,,
NGPL,39,19,100,,
ULI,22,1,10,,
ULI,22,35,10,,
MBJC,49,49,10,,
MBJC,49,49,10,,
AKPL,16,49,450,,
AKPL,45,49,550,,
JBLB,20,44,10,,
SPDL,50,59,74,,
SPDL,50,17,100,,
SPDL,50,39,50,,
MBJC,49,16,10,,
MBJC,49,57,10,,
JOSHI,57,43,1000,,
PPCL,51,26,40,,
PPCL,51,50,100,,
PPCL,51,54,30,,
PPCL,51,1,58,,
EIC,13,18,320,,
MBJC,49,44,10,,
KSBBL,22,26,31,,
KSBBL,22,51,26,,
API,11,3,200,,
JOSHI,36,41,100,,
PRVU,34,17,250,,
MBJC,49,54,10,,
TPC,38,58,10,,
MBJC,49,58,10,,
NIFRA,6,58,50,,
MBJC,49,58,10,,
HDL,49,59,44,,
SHPC,53,42,160,,
HDL,58,59,100,,
HDL,50,59,15,,
HDL,58,59,15,,
HDL,57,59,101,,
HDL,49,59,10,,
HDL,13,59,10,,
HDL,45,59,50,,
HDL,49,59,80,,
HDL,29,59,55,,
MBJC,49,59,10,,
AKPL,59,51,60,,
HDL,17,59,20,,
NIFRA,6,20,200,,
MBJC,49,32,10,,
MBJC,49,41,10,,
JOSHI,36,43,400,,
HDL,16,1,10,,
AKPL,50,51,10,,
SRBL,52,34,960,,
MBJC,49,44,10,,
MBJC,49,7,10,,
MBJC,49,36,10,,
MBJC,49,21,10,,
ICFC,14,48,50,,
ICFC,14,21,50,,
LEC,38,35,120,,
LEC,38,22,30,,
LEC,38,58,50,,
MBJC,49,54,10,,
NIFRA,6,17,40,,
MBJC,49,58,10,,
MBJC,49,58,10,,
PLI,57,22,10,,
MBJC,49,22,10,,
MBJC,49,53,10,,
AHPC,34,16,20,,
AHPC,34,49,60,,
SSHL,3,34,48,,
SSHL,57,34,200,,
SSHL,43,34,100,,
SSHL,57,34,100,,
SSHL,52,34,50,,
MBJC,49,34,10,,
SSHL,50,34,198,,
SSHL,5,34,100,,
MBJC,49,34,10,,
MBJC,49,42,10,,
CBL,26,8,460,,
LBBL,26,21,500,,
MBJC,49,16,10,,
MBJC,49,52,10,,
GMFIL,39,16,100,,
MBJC,49,48,10,,
MBJC,49,48,10,,
MBJC,49,29,10,,
SAPDBL,17,45,100,,
SAPDBL,17,57,225,,
SAPDBL,17,49,200,,
MBJC,7,17,10,,
MBJC,7,56,10,,
PIC,58,57,18,,
MBJC,7,45,10,,
API,13,13,200,,
AKJCL,13,13,100,,
AKJCL,13,6,10,,
MBJC,7,58,10,,
AKJCL,13,45,10,,
AKJCL,13,35,500,,
AKJCL,13,35,370,,
AKJCL,13,49,168,,
MBJC,7,49,10,,
MBJC,7,49,10,,
SAHAS,58,34,10,,
MBJC,7,57,10,,
BPCL,57,41,442,,
LBL,57,35,50,,
MBJC,7,57,10,,
SIFC,4,58,100,,
SPC,51,34,809,,
SPC,51,55,10,,
NHPC,43,57,60,,
NHPC,43,54,40,,
MBJC,7,55,10,,
KSBBL,57,48,10,,
CBBL,14,36,10,,
CORBL,14,58,42,,
CORBL,14,38,50,,
HDL,29,1,10,,
SIFC,1,4,50,,
SIFC,1,4,50,,
SLICL,52,10,100,,
MBJC,7,10,10,,
IGI,49,39,34,,
MBJC,7,59,10,,
MBJC,7,58,10,,
AKPL,45,34,50,,
NBL,57,16,355,,
NBL,57,43,400,,
NBL,57,51,245,,
MBJC,7,16,10,,
NICA,4,38,20,,
NHPC,39,6,200,,
NRIC,39,57,66,,
HDHPC,22,44,100,,
HDHPC,22,49,970,,
HDL,11,51,10,,
HDL,11,26,70,,
RLI,41,22,10,,
RLI,41,58,10,,
MBJC,7,41,10,,
JOSHI,33,41,80,,
MERO,45,7,50,,
MBJC,7,21,10,,
MBL,21,55,500,,
SCB,38,43,26,,
SCB,38,4,10,,
JBBL,38,14,50,,
NICA,50,17,855,,
NICA,36,17,125,,
MBJC,7,35,10,,
UIC,59,38,500,,
EIC,13,58,50,,
MBJC,7,58,10,,
UIC,19,38,10,,
PROFL,8,16,189,,
MFIL,39,36,50,,
SADBL,22,55,50,,
SADBL,22,36,2000,,
SADBL,22,6,30,,
MBJC,7,22,10,,
RMDC,11,11,10,,
SBI,44,14,186,,
SBI,44,59,120,,
KLBSL,51,59,50,,
KLBSL,51,59,26,,
GIMES1,51,47,1000,,
NRIC,38,57,200,,
MBJC,7,38,10,,
SHINE,38,48,189,,
MNBBL,36,6,15,,
NICLBSL,59,17,10,,
NRN,49,48,80,,
LEC,50,49,20,,
NRN,49,7,110,,
CFCL,58,13,100,,
AKPL,45,33,200,,
HPPL,35,41,10,,
HPPL,35,57,70,,
JFL,5,1,50,,
JFL,5,6,56,,
LEC,16,58,15,,
LEC,16,25,150,,
SHIVM,16,17,80,,
LEC,16,48,50,,
MNBBL,39,6,500,,
ULI,22,14,10,,
NIFRA,37,22,44,,
GRDBL,43,45,150,,
GRDBL,43,44,140,,
MBJC,7,3,10,,
NLICL,32,42,100,,
NLICL,32,58,200,,
SHIVM,45,17,200,,
MBJC,7,49,10,,
NIL,40,13,200,,
NIL,40,58,200,,
NIL,40,54,100,,
MBJC,7,40,10,,
MBJC,7,47,10,,
NLIC,47,44,400,,
KBL,33,47,99,,
MBJC,7,58,10,,
NTC,19,47,55,,
MBJC,7,58,10,,
NTC,36,47,35,,
MBJC,7,34,10,,
NIFRA,37,16,40,,
NIFRA,37,22,415,,
MEGA,59,49,108,,
MEGA,59,29,292,,
SHIVM,19,17,20,,
SHIVM,19,34,200,,
MBJC,7,33,10,,
MBJC,7,53,10,,
NIFRA,6,16,65,,
SHPC,52,42,30,,
AKJCL,11,49,110,,
FOWAD,25,18,20,,
FOWAD,58,18,19,,
MBJC,7,21,10,,
MBJC,7,32,10,,
PIC,49,57,700,,
MBJC,7,49,10,,
RHPL,49,50,300,,
RHPL,49,43,100,,
MBJC,7,17,10,,
MBJC,7,58,10,,
PRVU,34,16,12,,
PRVU,34,33,325,,
MBJC,7,34,10,,
MBJC,7,10,10,,
JLI,52,25,10,,
MKJC,35,59,10,,
HDHPC,50,49,100,,
MBJC,7,26,10,,
MBJC,7,19,10,,
NHPC,39,35,100,,
FOWAD,58,44,400,,
MBJC,7,21,10,,
AKPL,51,51,10,,
MBJC,7,6,10,,
NFS,6,50,117,,
GUFL,1,38,40,,
MBJC,7,49,10,,
HIDCL,49,58,393,,
EBL,20,41,200,,
HIDCL,49,16,15,,
MBJC,7,54,10,,
CIT,58,51,11,,
MBJC,7,58,10,,
AHPC,42,49,140,,
AHPC,42,55,60,,
SAHAS,58,46,10,,
MBJC,7,57,10,,
CIT,57,43,100,,
MBJC,7,56,10,,
MHNL,25,48,10,,
MHNL,25,41,10,,
MHNL,25,29,180,,
KKHC,10,56,150,,
MLBL,50,49,400,,
SHIVM,26,34,300,,
MBJC,7,59,10,,
PICL,59,34,70,,
MBJC,7,39,10,,
SSHL,50,16,20,,
SSHL,49,16,50,,
MBJC,7,51,10,,
NCCB,45,33,100,,
AHPC,17,55,94,,
EIC,13,29,58,,
AHPC,17,51,300,,
AHPC,17,34,90,,
AHPC,17,32,552,,
AHPC,17,6,25,,
AHPC,17,43,20,,
AHPC,17,37,1070,,
AHPC,17,57,300,,
AHPC,17,49,500,,
AHPC,17,35,500,,
MBJC,7,58,10,,
AHPC,17,8,342,,
MBJC,7,17,10,,
MBJC,7,42,10,,
NRIC,32,57,34,,
NRIC,32,55,56,,
SLI,21,57,10,,
MBJC,38,57,10,,
PRVU,57,33,50,,
SHEL,48,10,60,,
AKPL,45,48,55,,
KSBBL,16,58,13,,
AKPL,58,48,15,,
HIDCL,45,16,100,,
AKPL,59,48,10,,
HIDCL,59,16,35,,
AKPL,25,48,20,,
MBJC,1,22,10,,
MBJC,1,29,10,,
UPPER,19,43,100,,
SBL,52,48,180,,
SBL,52,21,200,,
SBL,52,55,4620,,
MBJC,1,44,10,,
SINDU,53,21,13,,
SINDU,53,29,60,,
SINDU,53,35,250,,
SINDU,53,45,50,,
MBJC,1,38,10,,
MBJC,1,14,10,,
MBJC,1,51,10,,
SIFC,6,37,80,,
BPCL,49,41,200,,
SADBL,54,6,470,,
SADBL,54,7,30,,
SADBL,54,57,500,,
HIDCL,42,58,263,,
HIDCL,42,53,100,,
HIDCL,42,37,135,,
HIDCL,42,51,30,,
HIDCL,42,21,31,,
HIDCL,42,17,341,,
MBJC,1,54,10,,
HIDCL,42,5,100,,
GUFL,6,58,25,,
AHPC,34,46,100,,
MBJC,1,57,10,,
SLI,25,34,766,,
SLI,25,28,10,,
SLI,25,49,50,,
SLI,25,33,10,,
SLI,25,48,10,,
SLI,25,59,10,,
SLI,25,34,10,,
SLI,25,34,10,,
SLI,25,49,10,,
SLI,25,38,10,,
SLI,25,34,10,,
SLI,25,34,10,,
SLI,25,44,70,,
SLI,25,58,10,,
SLI,25,25,10,,
MBL,50,55,1000,,
MBJC,1,16,10,,
MBJC,1,59,10,,
MBJC,45,59,10,,
DDBL,48,58,200,,
AHPC,44,8,658,,
AHPC,44,14,100,,
AHPC,44,22,10,,
AHPC,44,47,32,,
LBBL,1,57,899,,
LBBL,1,45,100,,
SHIVM,20,33,20,,
AHPC,49,47,123,,
NRIC,49,13,20,,
MBJC,45,17,10,,
MBJC,4,6,10,,
MBJC,4,58,10,,
MHNL,57,29,100,,
MBJC,4,56,10,,
MBJC,4,56,10,,
MBJC,4,56,10,,
API,34,26,100,,
PROFL,16,50,12,,
JOSHI,49,41,20,,
HGI,59,41,100,,
RURU,43,41,100,,
RURU,51,41,50,,
RADHI,41,59,90,,
NYADI,38,29,10,,
MFIL,21,48,80,,
MFIL,52,48,150,,
MFIL,21,48,163,,
MFIL,45,48,48,,
MFIL,45,48,37,,
GBBL,52,21,10,,
GBBL,52,6,320,,
GBBL,52,14,50,,
MBJC,4,52,10,,
SCB,38,43,100,,
MBJC,4,14,10,,
SJCL,45,57,200,,
SJCL,45,58,40,,
MBJC,4,49,10,,
NLIC,34,44,100,,
MBJC,4,58,10,,
AKJCL,58,49,50,,
MBJC,4,58,10,,
LGIL,54,35,11,,
MBL,26,55,190,,
RADHI,17,28,3,,
MBL,21,55,150,,
MBJC,53,57,10,,
JOSHI,57,43,100,,
PICL,57,34,500,,
ICFC,4,38,100,,
MBJC,53,4,10,,
ICFC,4,49,399,,
NGPL,39,56,272,,
MBJC,53,22,10,,
MBJC,29,22,10,,
MBJC,29,16,10,,
MBJC,29,59,10,,
MBJC,29,18,10,,
FMDBL,34,21,20,,
HDL,50,38,10,,
RLFL,48,7,1000,,
MBJC,29,53,10,,
NIL,49,56,50,,
NRN,49,48,200,,
API,34,51,20,,
PRVU,34,33,175,,
MBJC,29,58,10,,
HDHPC,28,49,500,,
RLFL,57,7,200,,
MBJC,29,57,10,,
ICFC,57,49,100,,
SLI,21,54,10,,
MBJC,29,32,10,,
MEGA,56,29,140,,
MEGA,56,21,200,,
MEGA,56,35,100,,
MEGA,56,16,560,,
NIFRA,41,39,30,,
NIFRA,3,39,100,,
NIFRA,49,39,100,,
MBJC,29,10,10,,
NIFRA,38,39,10,,
MBJC,29,39,10,,
NIFRA,58,39,200,,
NIFRA,34,39,60,,
HIDCL,59,11,30,,
SHEL,16,10,140,,
SHEL,16,57,10,,
MBJC,19,41,10,,
NABIL,58,8,50,,
NABIL,6,8,70,,
NABIL,58,8,100,,
NABIL,1,8,50,,
NABIL,52,8,40,,
NABIL,54,8,80,,
NABIL,45,8,50,,
NABIL,40,8,100,,
NABIL,3,8,149,,
NABIL,17,8,35,,
HDL,34,21,10,,
HDL,19,21,30,,
HDL,26,21,20,,
TPC,38,17,10,,
NYADI,38,38,10,,
AKPL,33,51,200,,
ICFC,48,49,50,,
LICN,42,34,100,,
AHPC,51,47,400,,
AHPC,51,53,50,,
AHPC,51,54,50,,
ULI,46,51,10,,
ULI,46,58,10,,
ULI,46,33,10,,
ULI,46,44,10,,
ULI,46,58,10,,
ULI,46,49,140,,
MBJC,21,58,10,,
MBJC,21,57,10,,
SAPDBL,17,41,100,,
SAPDBL,17,35,240,,
SHIVM,17,33,480,,
SHIVM,17,25,20,,
MBJC,21,25,10,,
UIC,26,38,70,,
UIC,26,5,30,,
MBJC,21,32,10,,
MBJC,21,39,10,,
MBJC,21,1,10,,
GBBL,49,45,120,,
JLI,52,49,10,,
MLBL,7,49,50,,
MLBL,17,49,50,,
SLICL,52,56,30,,
SLICL,52,17,30,,
SLICL,52,40,50,,
SLICL,52,52,200,,
SLICL,52,17,30,,
KBL,19,25,1000,,
MBJC,21,11,10,,
MBJC,21,43,10,,
PRVU,43,16,500,,
GBBL,43,21,170,,
ICFC,16,49,200,,
MBL,21,53,886,,
MBL,21,42,20,,
MBL,21,41,60,,
MBL,21,43,34,,
CBL,33,14,500,,
API,3,3,300,,
CIT,29,32,50,,
NRIC,45,13,20,,
SHIVM,57,45,200,,
MBJC,21,49,10,,
CHL,42,57,100,,
MBJC,21,52,10,,
MBL,34,43,116,,
MBJC,54,52,10,,
JBBL,17,58,34,,
LBBL,44,58,50,,
MBJC,54,58,10,,
LBBL,5,58,50,,
GUFL,54,38,300,,
ULI,58,26,10,,
HDL,26,21,15,,
HDL,26,45,35,,
AKPL,50,51,28,,
AKPL,50,35,100,,
AKPL,50,53,100,,
AKPL,50,7,50,,
AKPL,50,43,100,,
AKPL,50,32,122,,
MBJC,54,32,10,,
AHPC,41,54,50,,
AHPC,41,40,200,,
CCBL,7,59,70,,
CCBL,7,58,100,,
GUFL,7,38,100,,
MBJC,54,44,10,,
ALBSL,35,44,55,,
MBJC,54,45,10,,
JBBL,45,7,500,,
MBJC,54,49,10,,
NIFRA,34,42,40,,
NIFRA,58,42,10,,
MBJC,54,58,10,,
MBJC,54,58,10,,
SAHAS,58,58,185,,
SAHAS,58,58,10,,
SAHAS,58,59,10,,
SAHAS,58,45,10,,
SAHAS,58,50,10,,
SAHAS,58,51,10,,
SAHAS,58,50,10,,
SAHAS,58,59,10,,
NICA,34,51,20,,
SAHAS,58,7,10,,
NICA,34,58,10,,
SAHAS,58,58,10,,
NICA,34,19,70,,
SAHAS,58,57,10,,
SAHAS,58,14,170,,
SAHAS,58,6,10,,
SAHAS,58,49,25,,
SAHAS,58,22,10,,
MBJC,54,51,10,,
CBL,33,57,400,,
CBL,5,57,500,,
CBL,39,57,100,,
NHPC,21,52,150,,
NHPC,43,52,350,,
UPPER,33,58,1570,,
UPPER,33,25,200,,
UPPER,33,49,500,,
UPPER,33,32,50,,
UPPER,33,54,10,,
UPPER,33,38,500,,
UPPER,33,46,170,,
MBJC,54,50,10,,
SJCL,25,44,225,,
CBL,50,8,1000,,
AHPC,34,5,20,,
PRIN,19,47,30,,
PRIN,19,46,20,,
AKJCL,35,32,660,,
AKJCL,47,32,1000,,
AKJCL,45,32,1250,,
AKJCL,22,32,300,,
AKJCL,47,32,300,,
AKJCL,50,32,10,,
AKJCL,22,32,50,,
SHIVM,25,41,10,,
AKJCL,34,32,100,,
AKJCL,25,32,1000,,
AKJCL,45,32,310,,
AKJCL,38,32,50,,
AKJCL,50,32,100,,
AKJCL,49,32,550,,
AKJCL,43,32,100,,
AKJCL,11,32,50,,
AKJCL,59,32,100,,
AKJCL,4,32,50,,
AKJCL,1,32,10,,
AKJCL,11,32,10,,
MBJC,54,16,10,,
MBJC,54,44,10,,
NICA,21,19,55,,
MBJC,54,38,10,,
MBJC,54,22,10,,
MBJC,54,49,10,,
RLI,57,49,10,,
MBJC,54,42,10,,
MBJC,54,42,10,,
PRVU,34,16,488,,
PRVU,34,45,12,,
MBJC,54,58,10,,
HDL,41,29,10,,
HDL,1,29,15,,
RLI,57,29,20,,
EDBL,52,44,100,,
MBJC,54,48,10,,
MBJC,54,48,10,,
DDBL,54,58,50,,
LEC,4,25,50,,
MBJC,54,4,10,,
PRVU,4,45,50,,
MBJC,54,17,10,,
NGPL,33,56,100,,
ALICL,39,17,40,,
SHIVM,6,38,50,,
NHPC,43,57,150,,
MBJC,54,32,10,,
AKPL,32,32,50,,
JBBL,21,7,50,,
UPPER,38,46,30,,
RMDC,14,38,30,,
MBJC,54,3,10,,
GUFL,34,38,50,,
CBL,34,8,50,,
RSDC,46,26,90,,
MBJC,54,58,10,,
EIC,57,29,20,,
SAHAS,50,36,10,,
SAHAS,50,58,10,,
SAHAS,50,53,10,,
SAHAS,50,58,10,,
PMHPL,58,50,250,,
SAHAS,50,17,10,,
SHINE,38,48,11,,
MBJC,54,39,10,,
MNBBL,11,52,50,,
SLI,21,6,10,,
HPPL,38,57,180,,
HPPL,38,44,20,,
MBJC,54,38,10,,
HIDCL,59,18,90,,
NMB,35,51,30,,
NMB,35,50,100,,
MBJC,54,35,10,,
NMB,35,34,424,,
MBJC,54,35,10,,
MBJC,54,34,10,,
MBJC,54,34,10,,
MBJC,54,58,10,,
SRBL,28,28,30,,
JBBL,58,7,100,,
MBJC,54,57,10,,
MBJC,54,57,10,,
HDL,7,26,13,,
GIC,17,40,10,,
JOSHI,49,41,10,,
MBJC,54,10,10,,
MBJC,54,10,10,,
SLICL,32,17,170,,
SLICL,32,28,30,,
GUFL,7,38,200,,
CBL,21,8,1000,,
UMHL,21,41,100,,
SWBBL,44,33,100,,
SWBBL,44,53,20,,
SWBBL,44,50,75,,
PRVU,14,45,538,,
MBJC,54,18,10,,
MBJC,54,22,10,,
BPCL,45,41,50,,
BPCL,45,57,150,,
MBJC,54,45,10,,
UPPER,25,45,65,,
HDHPC,53,49,40,,
MBJC,54,49,10,,
MBJC,54,49,10,,
RLFL,49,7,200,,
AKJCL,42,49,400,,
AKJCL,42,45,100,,
MBJC,54,34,10,,
NBL,34,6,100,,
NBL,34,34,200,,
JBBL,58,7,40,,
FOWAD,58,58,50,,
FOWAD,58,46,31,,
JLI,52,58,10,,
NIFRA,58,22,85,,
